epci_code;com_name;com_code;arrdep_code;arrdep_name;dep_code;com_arm_siren_code
200067106;Ainhoa;64014;641;Bayonne;64;216400143
200067106;Ascarat;64066;641;Bayonne;64;216400663
246400337;Béost;64110;642;Oloron-Sainte-Marie;64;216401109
246401756;Bordes;64138;643;Pau;64;216401380
200039204;Boumourt;64144;643;Pau;64;216401448
200067239;Burosse-Mendousse;64153;643;Pau;64;216401539
200067106;Ciboure;64189;641;Bayonne;64;216401893
200067106;Etchebar;64222;642;Oloron-Sainte-Marie;64;216402222
200067262;Goès;64245;642;Oloron-Sainte-Marie;64;216402453
200067296;Gomer;64246;643;Pau;64;216402461
200039204;Hagetaubin;64254;643;Pau;64;216402545
200067106;Irouléguy;64274;641;Bayonne;64;216402743
200072106;Labatut-Figuières;64293;643;Pau;64;216402933
200039204;Lacommande;64299;643;Pau;64;216402990
200067106;Laguinge-Restoue;64303;642;Oloron-Sainte-Marie;64;216403030
200067106;Larceveau-Arros-Cibits;64314;641;Bayonne;64;216403147
200067262;Moumour;64409;642;Oloron-Sainte-Marie;64;216404095
200067106;Ordiarp;64424;642;Oloron-Sainte-Marie;64;216404244
200039204;Os-Marsillon;64431;643;Pau;64;216404319
200067296;Ponson-Dessus;64452;643;Pau;64;216404525
200039204;Salles-Mongiscard;64500;643;Pau;64;216405001
200067296;Urost;64544;643;Pau;64;216405449
200067288;Viellenave-de-Navarrenx;64555;642;Oloron-Sainte-Marie;64;216405555
200070811;Adast;65001;651;Argelès-Gazost;65;216500017
200069300;Arcizac-ez-Angles;65020;651;Argelès-Gazost;65;216500207
200069300;Aureilhan;65047;653;Tarbes;65;216500470
200069300;Aurensan;65048;653;Tarbes;65;216500488
246500573;Bareilles;65064;652;Bagnères-de-Bigorre;65;216500645
200072106;Escaunets;65160;653;Tarbes;65;216501601
200070787;Galan;65183;652;Bagnères-de-Bigorre;65;216501833
200072106;Hères;65219;653;Tarbes;65;216502195
200070795;Lalanne-Trie;65250;653;Tarbes;65;216502500
200070803;Lanespède;65256;653;Tarbes;65;216502567
200069300;Layrisse;65268;653;Tarbes;65;216502682
200070829;Montsérié;65323;652;Bagnères-de-Bigorre;65;216503235
200070829;Nestier;65327;652;Bagnères-de-Bigorre;65;216503276
200072106;Nouilhan;65330;653;Tarbes;65;216503300
200069300;Peyrouse;65360;651;Argelès-Gazost;65;216503607
200070803;Poumarous;65367;653;Tarbes;65;216503672
200070811;Saligos;65399;651;Argelès-Gazost;65;200065266
200070811;Sazos;65413;651;Argelès-Gazost;65;216504134
200070787;Tajan;65437;652;Bagnères-de-Bigorre;65;216504373
200070811;Viey;65469;651;Argelès-Gazost;65;216504696
200072106;Villenave-près-Béarn;65476;653;Tarbes;65;216504761
200043602;Banyuls-sur-Mer;66016;661;Céret;66;216600163
246600423;Campoussy;66035;663;Prades;66;216600353
200049211;Escaro;66068;663;Prades;66;216600684
246600415;Millas;66108;663;Prades;66;216601088
246600449;Tordères;66211;661;Céret;66;216602110
200027183;Vingrau;66231;662;Perpignan;66;216602318
200068864;Balbronn;67018;673;Molsheim;67;216700187
246700967;Baldenheim;67019;675;Sélestat-Erstein;67;216700195
200034270;Blienschwiller;67051;675;Sélestat-Erstein;67;216700518
246700777;Breitenau;67062;675;Sélestat-Erstein;67;216700625
200067783;Buswiller;67068;674;Saverne;67;216700682
246700306;Colroy-la-Roche;67076;673;Molsheim;67;216700765
246700967;Dieffenthal;67094;675;Sélestat-Erstein;67;216700948
246701064;Gresswiller;67168;673;Molsheim;67;216701680
246700777;Lalaye;67255;675;Sélestat-Erstein;67;216702555
246700926;Oberhoffen-lès-Wissembourg;67344;672;Haguenau-Wissembourg;67;216703447
200068864;Rangen;67383;673;Molsheim;67;216703835
246700306;Ranrupt;67384;673;Molsheim;67;216703843
246700777;Saint-Martin;67426;675;Sélestat-Erstein;67;216704262
246700967;Scherwiller;67445;675;Sélestat-Erstein;67;216704452
246700959;Wickersheim-Wilshausen;67530;674;Saverne;67;216705301
246700959;Wingersheim les Quatre Bans;67539;674;Saverne;67;200058303
246800569;Buhl;68058;686;Thann-Guebwiller;68;216800581
200066009;Chalampé;68064;684;Mulhouse;68;216800649
246800726;Horbourg-Wihr;68145;682;Colmar-Ribeauvillé;68;216801456
200066009;Petit-Landau;68254;684;Mulhouse;68;216802546
200066058;Rantzwiller;68265;684;Mulhouse;68;216802652
200066033;Romagny;68282;681;Altkirch;68;216802827
200066058;Rosenau;68286;684;Mulhouse;68;216802868
246800585;Stosswihr;68329;682;Colmar-Ribeauvillé;68;216803296
246800205;Urbès;68344;686;Thann-Guebwiller;68;216803445
200066009;Wittenheim;68376;684;Mulhouse;68;216803767
200040574;Châtillon;69050;692;Villefranche-sur-Saône;69;216900506
200046977;Écully;69081;691;Lyon;69;216900811
200040590;Montmelas-Saint-Sorlin;69137;692;Villefranche-sur-Saône;69;216901371
200040566;Les Sauvages;69174;692;Villefranche-sur-Saône;69;216901744
200046977;Saint-Germain-au-Mont-d'Or;69207;691;Lyon;69;216902072
200040566;Saint-Marcel-l'Éclairé;69225;692;Villefranche-sur-Saône;69;216902254
246900575;Saint-Bonnet-de-Mure;69287;691;Lyon;69;216902874
247000698;Autoreille;70039;702;Vesoul;70;217000397
200036549;Auvet-et-la-Chapelotte;70043;702;Vesoul;70;217000439
200041721;Betoncourt-Saint-Pancras;70069;701;Lure;70;217000694
247000755;Breuchotte;70094;701;Lure;70;217000942
247000722;Champey;70121;701;Lure;70;217001213
200041887;Cult;70193;702;Vesoul;70;217001932
247000821;Errevet;70215;701;Lure;70;217002153
200041853;Fontenois-lès-Montbozon;70243;702;Vesoul;70;217002435
200036150;Gevigney-et-Mercey;70267;702;Vesoul;70;217002674
247000664;Magny-Jobert;70319;701;Lure;70;217003193
247000714;Mignavillers;70347;701;Lure;70;217003474
200036150;La Roche-Morey;70373;702;Vesoul;70;217003730
247000367;Neuvelle-lès-la-Charité;70384;702;Vesoul;70;217003847
247000854;La Rosière;70453;701;Lure;70;217004530
247000714;Senargent-Mignafans;70487;701;Lure;70;217004878
247000698;Vellemoz;70538;702;Vesoul;70;217005388
200036150;Vernois-sur-Mance;70548;702;Vesoul;70;217005487
247000714;Villargent;70553;701;Lure;70;217005537
200040293;Bray;71057;715;Mâcon;71;217100577
247100589;Dracy-le-Fort;71182;712;Chalon-sur-Saône;71;217101823
200071579;Le Fay;71196;714;Louhans;71;217101963
200070316;Gueugnon;71230;713;Charolles;71;217102300
200070548;Mussy-sous-Dun;71327;713;Charolles;71;217103274
200070548;Ouroux-sous-le-Bois-Sainte-Marie;71335;713;Charolles;71;217103357
200071884;Poisson;71354;713;Charolles;71;217103548
247103864;Saint-Christophe-en-Brionnais;71399;713;Charolles;71;217103993
200071538;Saint-Germain-du-Plain;71420;714;Louhans;71;217104207
200070530;Saint-Nizier-sur-Arroux;71466;711;Autun;71;217104660
200070316;Sainte-Radegonde;71474;713;Charolles;71;217104744
200070308;Sancé;71497;715;Mâcon;71;217104975
247104094;Sassangy;71501;712;Chalon-sur-Saône;71;217105014
200071538;Savigny-sur-Seille;71508;714;Louhans;71;217105089
200070316;Toulon-sur-Arroux;71542;713;Charolles;71;217105428
200069698;Uchizy;71550;715;Mâcon;71;217105501
200071884;Varenne-Saint-Germain;71557;713;Charolles;71;217105576
200040475;Amné;72004;721;La Flèche;72;217200047
200070373;Beaumont-sur-Dême;72027;721;La Flèche;72;217200278
200072700;Béthon;72036;722;Mamers;72;217200369
200040475;Chassillé;72070;721;La Flèche;72;217200708
247200132;Chaufour-Notre-Dame;72073;723;Le Mans;72;217200732
200072700;Gesnes-le-Gandelin;72141;722;Mamers;72;217201417
200072676;Mamers;72180;722;Mamers;72;217201805
200072676;Meurcé;72194;722;Mamers;72;217201946
200072676;Saint-Rémy-du-Val;72317;722;Mamers;72;217203173
200072718;Sainte-Sabine-sur-Longève;72319;722;Mamers;72;217203199
247200686;Souvigné-sur-Même;72342;722;Mamers;72;217203421
200069110;Barby;73030;732;Chambéry;73;217300300
200068674;La Biolle;73043;732;Chambéry;73;217300433
200041010;Bourget-en-Huile;73052;732;Chambéry;73;217300524
200068674;Brison-Saint-Innocent;73059;732;Chambéry;73;217300599
247300361;La Chambre;73067;733;Saint-Jean-de-Maurienne;73;217300672
200068674;Chanaz;73073;732;Chambéry;73;217300730
200070464;Fontcouverte-la-Toussuire;73116;733;Saint-Jean-de-Maurienne;73;217301167
200041010;Hauteville;73133;732;Chambéry;73;217301332
200068674;Méry;73155;732;Chambéry;73;217301555
200070340;Modane;73157;733;Saint-Jean-de-Maurienne;73;217301571
200041010;Montmélian;73171;732;Chambéry;73;217301712
200068674;Mouxy;73182;732;Chambéry;73;217301829
247300676;Saint-Alban-d'Hurtières;73220;733;Saint-Jean-de-Maurienne;73;217302207
247300361;Saint-Étienne-de-Cuines;73231;733;Saint-Jean-de-Maurienne;73;217302314
200040111;Saint-Franc;73233;732;Chambéry;73;217302330
200069110;Saint-Jean-d'Arvey;73243;732;Chambéry;73;217302439
200041010;Saint-Pierre-de-Soucy;73276;732;Chambéry;73;217302769
200041010;Villaroux;73324;732;Chambéry;73;217303247
247400724;Arenthon;74018;742;Bonneville;74;217400183
200071967;Châtel;74063;744;Thonon-les-Bains;74;217400639
247400617;Dingy-Saint-Clair;74102;741;Annecy;74;217401025
200011773;Machilly;74158;743;Saint-Julien-en-Genevois;74;217401587
247400567;Mésigny;74179;741;Annecy;74;217401793
200067551;Orcier;74206;744;Thonon-les-Bains;74;217402064
247400682;Seytroux;74271;744;Thonon-les-Bains;74;217402718
200070852;Usinens;74285;743;Saint-Julien-en-Genevois;74;217402858
247400047;Villard;74301;744;Thonon-les-Bains;74;217403013
200071967;Vinzier;74308;744;Thonon-les-Bains;74;217403088
200054781;Paris;75056;751;Paris;75;
200054781;Paris;75056;751;Paris;75;
247600646;Blacqueville;76099;763;Rouen;76;217600998
200023414;Bois-Guillaume;76108;763;Rouen;76;217601087
200069847;Boudeville;76129;763;Rouen;76;217601293
200068534;Le Catelier;76162;761;Dieppe;76;217601624
200069730;La Chapelle-Saint-Ouen;76171;761;Dieppe;76;217601715
247600505;Daubeuf-Serville;76213;762;Le Havre;76;217602135
247600646;Émanville;76234;763;Rouen;76;217602341
200069730;Ferrières-en-Bray;76260;761;Dieppe;76;217602606
200069730;Haucourt;76343;761;Dieppe;76;217603430
200068534;Hermanville;76356;761;Dieppe;76;217603562
200010700;Lanquetot;76382;762;Le Havre;76;217603828
200069730;Ménerval;76423;761;Dieppe;76;217604230
200084952;Octeville-sur-Mer;76481;762;Le Havre;76;217604818
200068534;Saint-Denis-d'Aclon;76572;761;Dieppe;76;217605724
247600786;Tourville-sur-Arques;76707;761;Dieppe;76;217607076
248100158;Saint-Avit;81242;812;Castres;81;218102424
248100158;Saint-Germain-des-Prés;81251;812;Castres;81;218102515
248100158;Sémalens;81281;812;Castres;81;218102812
200034023;Veilhes;81310;812;Castres;81;218103109
200067122;Les Barthes;82012;821;Castelsarrasin;82;218200129
200066652;Bourret;82023;822;Montauban;82;218200236
248200057;Cayriech;82040;822;Montauban;82;218200400
200066652;Fabas;82057;822;Montauban;82;218200574
248200065;Poupas;82143;821;Castelsarrasin;82;218201432
248200065;Puygaillard-de-Lomagne;82146;821;Castelsarrasin;82;218201465
248300550;Besse-sur-Issole;83018;833;Brignoles;83;218300184
200036077;Cogolin;83042;831;Draguignan;83;218300424
200036077;Grimaud;83068;831;Draguignan;83;218300689
200068104;Ollières;83089;833;Brignoles;83;218300895
200036077;Saint-Tropez;83119;831;Draguignan;83;218301190
248300410;Solliès-Pont;83130;832;Toulon;83;218301307
200035723;Aurel;84005;843;Carpentras;84;218400059
248400285;La Bastidonne;84010;841;Apt;84;218400109
200035723;Blauvac;84018;843;Carpentras;84;218400182
248400285;Grambois;84052;841;Apt;84;218400521
248400293;Pernes-les-Fontaines;84088;843;Carpentras;84;218400885
248400335;Puyméras;84094;843;Carpentras;84;218400943
248400160;Violès;84149;843;Carpentras;84;218401495
200023778;L'Aiguillon-sur-Vie;85002;853;Les Sables-d'Olonne;85;218500023
200071900;Grosbreuil;85103;853;Les Sables-d'Olonne;85;218501039
200073260;L'Île-d'Elle;85111;851;Fontenay-le-Comte;85;218501112
200071934;Montreuil;85148;851;Fontenay-le-Comte;85;218501484
200071629;Saint-Christophe-du-Ligneron;85204;853;Les Sables-d'Olonne;85;218502045
200072882;Saint-Denis-la-Chevasse;85208;852;La Roche-sur-Yon;85;218502086
200073260;Sainte-Hermine;85223;851;Fontenay-le-Comte;85;218502235
200073260;La Taillée;85286;851;Fontenay-le-Comte;85;218502862
200073260;Thiré;85290;851;Fontenay-le-Comte;85;218502904
248500662;Tiffauges;85293;852;La Roche-sur-Yon;85;218502938
200069854;Bonnes;86031;863;Poitiers;86;218600310
200070035;Brion;86038;862;Montmorillon;86;218600385
200070043;Fleix;86098;862;Montmorillon;86;218600989
248600447;Guesnes;86109;861;Châtellerault;86;218601094
200070043;L'Isle-Jourdain;86112;862;Montmorillon;86;218601128
200070043;Mauprévoir;86152;862;Montmorillon;86;218601524
200069854;Montamisé;86163;863;Poitiers;86;218601631
200070043;La Trimouille;86273;862;Montmorillon;86;218602738
248600413;Usseau;86275;861;Châtellerault;86;218602753
200066520;La Chapelle-Montbrandeix;87037;873;Rochechouart;87;218703700
200066520;Saint-Mathieu;87168;873;Rochechouart;87;218716801
200068773;Ameuvelle;88007;882;Neufchâteau;88;218800076
200068757;La Baffe;88028;881;Épinal;88;218800282
200068369;Blémerey;88060;881;Épinal;88;218800605
200068369;Boulaincourt;88066;881;Épinal;88;218800662
200068682;Contrexéville;88114;882;Neufchâteau;88;218801140
200068559;Courcelles-sous-Châtenois;88117;882;Neufchâteau;88;218801173
200068757;Deyvillers;88132;881;Épinal;88;218801322
200068773;Dombasle-devant-Darney;88138;882;Neufchâteau;88;218801389
200068682;Estrennes;88164;882;Neufchâteau;88;218801645
200068773;Fignévelle;88171;882;Neufchâteau;88;218801710
200068559;Fréville;88189;882;Neufchâteau;88;218801892
200071066;Gerbépal;88198;883;Saint-Dié-des-Vosges;88;218801983
200068369;Gorhey;88210;881;Épinal;88;218802106
200096642;Rehaupal;88380;883;Saint-Dié-des-Vosges;88;218803807
200068682;Remoncourt;88385;882;Neufchâteau;88;218803856
200068559;Rollainville;88393;882;Neufchâteau;88;218803930
200068773;Rozières-sur-Mouzon;88404;882;Neufchâteau;88;218804045
200071066;Saint-Léonard;88423;883;Saint-Dié-des-Vosges;88;218804235
200033868;Le Thillot;88468;881;Épinal;88;218804680
200068773;Tignécourt;88473;882;Neufchâteau;88;218804730
200068559;Tranqueville-Graux;88478;882;Neufchâteau;88;218804789
200068757;Vaudéville;88495;881;Épinal;88;218804953
200068559;Vouxey;88523;882;Neufchâteau;88;218805232
200071066;Wisembach;88526;883;Saint-Dié-des-Vosges;88;218805265
200067114;Auxerre;89024;891;Auxerre;89;218900249
200067130;Beauvoir;89033;891;Auxerre;89;218900330
248900938;Béon;89037;893;Sens;89;218900371
200067304;Chailley;89069;891;Auxerre;89;218900694
200067080;Chemilly-sur-Serein;89095;891;Auxerre;89;218900959
200067429;Crain;89129;891;Auxerre;89;218901296
200067304;Esnon;89156;891;Auxerre;89;218901569
248900748;Fouchères;89180;893;Sens;89;218901809
200067304;Hauterive;89200;891;Auxerre;89;218902005
200039758;Island;89203;892;Avallon;89;218902039
200067304;Lasson;89219;891;Auxerre;89;218902195
248900334;Saint-Denis-lès-Sens;89342;893;Sens;89;218903425
248900524;Senan;89384;891;Auxerre;89;218903847
200039642;Serrigny;89393;892;Avallon;89;218903938
200067130;Toucy;89419;891;Auxerre;89;218904191
200039709;Vassy-sous-Pisy;89431;892;Avallon;89;218904316
248900664;Vaumort;89434;893;Sens;89;218904340
200067114;Venoy;89438;891;Auxerre;89;218904381
200069052;Bermont;90011;901;Belfort;90;219000114
200069052;Bethonvilliers;90013;901;Belfort;90;219000130
200069052;Foussemagne;90049;901;Belfort;90;219000494
200069060;Lachapelle-sous-Rougemont;90058;901;Belfort;90;219000585
200069052;Urcerey;90098;901;Belfort;90;219000981
249100546;Cerny;91129;911;Étampes;91;219101292
200017846;Chalo-Saint-Mars;91130;911;Étampes;91;219101300
200058477;Draveil;91201;912;Évry;91;219102019
200017846;La Forêt-Sainte-Croix;91248;911;Étampes;91;219102480
249100074;Forges-les-Bains;91249;913;Palaiseau;91;219102498
249100074;Pecqueuse;91482;913;Palaiseau;91;219104825
200054781;Antony;92002;921;Antony;92;219200029
200054781;Clichy;92024;922;Nanterre;92;219200243
200054781;Montrouge;92049;921;Antony;92;219200490
200054781;Aubervilliers;93001;933;Saint-Denis;93;219300019
200054781;Créteil;94028;941;Créteil;94;219400280
200054781;Valenton;94074;943;L'Haÿ-les-Roses;94;219400744
200035970;Boissy-l'Aillerie;95078;953;Pontoise;95;219500782
249500513;Chaussy;95150;953;Pontoise;95;219501509
200035970;Cléry-en-Vexin;95166;953;Pontoise;95;219501665
200058485;Cormeilles-en-Parisis;95176;951;Argenteuil;95;219501764
200055655;Écouen;95205;952;Sarcelles;95;219502051
200055655;Fontenay-en-Parisis;95241;952;Sarcelles;95;219502416
200035970;Marines;95370;953;Pontoise;95;219503703
200058485;Montigny-lès-Cormeilles;95424;951;Argenteuil;95;219504248
249500489;Persan;95487;953;Pontoise;95;219504875
249500513;Saint-Gervais;95554;953;Pontoise;95;219505542
200035970;Santeuil;95584;953;Pontoise;95;219505849
249710062;Lamentin;97115;9719711;;971;219711157
249710047;Saint-Louis;97126;9719712;;971;219711264
249720053;Le Diamant;97206;9729723;;972;219722063
200041788;Grand'Rivière;97211;9729722;;972;219722113
249730045;Cayenne;97302;9739731;;973;219733029
249730045;Roura;97310;9739731;;973;219733102
249740077;Les Avirons;97401;9749742;;974;219740016
249740093;Bras-Panon;97402;9749743;;974;219740024
249740085;Entre-Deux;97403;9749742;;974;219740032
200060473;Kani-Kéli;97609;976ZZZZ;;976;200008803
240100883;Arandas;01013;011;Belley;01;210100137
200040350;Arboys en Bugey;01015;011;Belley;01;200053668
200070555;Biziat;01046;012;Bourg-en-Bresse;01;210100467
240100610;Bressolles;01062;012;Bourg-en-Bresse;01;210100624
240100883;Chaley;01076;011;Belley;01;210100764
240100750;Crozet;01135;013;Gex;01;210101358
200040350;Culoz;01138;011;Belley;01;210101382
200042935;Dortan;01148;014;Nantua;01;210101481
200071751;Druillat;01151;012;Bourg-en-Bresse;01;210101515
200040350;Flaxieu;01162;011;Belley;01;210101622
200070118;Illiat;01188;012;Bourg-en-Bresse;01;210101887
240100891;Injoux-Génissiat;01189;014;Nantua;01;210101895
200071751;Lescheroux;01212;012;Bourg-en-Bresse;01;210102125
200070118;Montceaux;01258;012;Bourg-en-Bresse;01;210102588
200070118;Peyzieux-sur-Saône;01295;012;Bourg-en-Bresse;01;210102950
200069193;Le Plantay;01299;012;Bourg-en-Bresse;01;210102992
200070555;Saint-Cyr-sur-Menthon;01343;012;Bourg-en-Bresse;01;210103438
200042935;Saint-Martin-du-Frêne;01373;014;Nantua;01;210103735
200071751;Salavre;01391;012;Bourg-en-Bresse;01;210103917
200072031;Bézu-Saint-Germain;02085;021;Château-Thierry;02;210200846
240200477;Billy-sur-Aisne;02089;024;Soissons;02;210200879
200072031;Bonnesvalyn;02099;021;Château-Thierry;02;210200960
200040251;Bray-sur-Seine;77051;773;Provins;77;217700517
200037133;Champcenest;77080;773;Provins;77;217700806
200090504;Changis-sur-Marne;77084;771;Meaux;77;217700848
247700065;Cocherel;77120;771;Meaux;77;217701200
200070779;Crisenoy;77145;772;Melun;77;217701457
200040251;Everly;77174;773;Provins;77;217701747
200037133;Frétoy;77197;773;Provins;77;217701978
247700701;Gastins;77201;773;Provins;77;217702018
200023240;Larchant;77244;774;Fontainebleau;77;217702448
200072874;Marles-en-Brie;77277;773;Provins;77;217702778
200037133;Montceaux-lès-Provins;77301;773;Provins;77;217703016
200072874;Presles-en-Brie;77377;773;Provins;77;217703776
